Species,Species_ID,Edible,Measure_Type,Length,Weight
Cape stumpnose (M&F),504.0,True,Fork length,207.0,199.3
Cape stumpnose (M&F),504.0,True,Fork length,208.0,202.1
Cape stumpnose (M&F),504.0,True,Fork length,209.0,204.9
Cape stumpnose (M&F),504.0,True,Fork length,210.0,207.7
Cape stumpnose (M&F),504.0,True,Fork length,211.0,210.5
Cape stumpnose (M&F),504.0,True,Fork length,212.0,213.4
Cape stumpnose (M&F),504.0,True,Fork length,213.0,216.3
Cape stumpnose (M&F),504.0,True,Fork length,214.0,219.2
Cape stumpnose (M&F),504.0,True,Fork length,215.0,222.1
Cape stumpnose (M&F),504.0,True,Fork length,216.0,225.1
Cape stumpnose (M&F),504.0,True,Fork length,217.0,228.0
Cape stumpnose (M&F),504.0,True,Fork length,218.0,231.0
Cape stumpnose (M&F),504.0,True,Fork length,219.0,234.1
Cape stumpnose (M&F),504.0,True,Fork length,220.0,237.1
Cape stumpnose (M&F),504.0,True,Fork length,221.0,240.2
Cape stumpnose (M&F),504.0,True,Fork length,222.0,243.3
Cape stumpnose (M&F),504.0,True,Fork length,223.0,246.5
Cape stumpnose (M&F),504.0,True,Fork length,224.0,249.6
Cape stumpnose (M&F),504.0,True,Fork length,225.0,252.8
Cape stumpnose (M&F),504.0,True,Fork length,226.0,256.1
Cape stumpnose (M&F),504.0,True,Fork length,227.0,259.3
Cape stumpnose (M&F),504.0,True,Fork length,228.0,262.6
Cape stumpnose (M&F),504.0,True,Fork length,229.0,265.9
Cape stumpnose (M&F),504.0,True,Fork length,230.0,269.2
Cape stumpnose (M&F),504.0,True,Fork length,231.0,272.5
Cape stumpnose (M&F),504.0,True,Fork length,232.0,275.9
Cape stumpnose (M&F),504.0,True,Fork length,233.0,279.3
Cape stumpnose (M&F),504.0,True,Fork length,234.0,282.8
Cape stumpnose (M&F),504.0,True,Fork length,235.0,286.2
Cape stumpnose (M&F),504.0,True,Fork length,236.0,289.7
Cape stumpnose (M&F),504.0,True,Fork length,237.0,293.2
Cape stumpnose (M&F),504.0,True,Fork length,238.0,296.8
Cape stumpnose (M&F),504.0,True,Fork length,239.0,300.3
Cape stumpnose (M&F),504.0,True,Fork length,240.0,303.9
Cape stumpnose (M&F),504.0,True,Fork length,241.0,307.5
Cape stumpnose (M&F),504.0,True,Fork length,242.0,311.2
Cape stumpnose (M&F),504.0,True,Fork length,243.0,314.9
Cape stumpnose (M&F),504.0,True,Fork length,244.0,318.6
Cape stumpnose (M&F),504.0,True,Fork length,245.0,322.3
Cape stumpnose (M&F),504.0,True,Fork length,246.0,326.1
Cape stumpnose (M&F),504.0,True,Fork length,247.0,329.9
Cape stumpnose (M&F),504.0,True,Fork length,248.0,333.7
Cape stumpnose (M&F),504.0,True,Fork length,249.0,337.6
Cape stumpnose (M&F),504.0,True,Fork length,250.0,341.4
Cape stumpnose (M&F),504.0,True,Fork length,251.0,345.3
Cape stumpnose (M&F),504.0,True,Fork length,252.0,349.3
Cape stumpnose (M&F),504.0,True,Fork length,253.0,353.2
Cape stumpnose (M&F),504.0,True,Fork length,254.0,357.2
Cape stumpnose (M&F),504.0,True,Fork length,255.0,361.3
Cape stumpnose (M&F),504.0,True,Fork length,256.0,365.3
Cape stumpnose (M&F),504.0,True,Fork length,257.0,369.4
Cape stumpnose (M&F),504.0,True,Fork length,258.0,373.5
Cape stumpnose (M&F),504.0,True,Fork length,259.0,377.7
Cape stumpnose (M&F),504.0,True,Fork length,260.0,381.8
Cape stumpnose (M&F),504.0,True,Fork length,261.0,386.0
Cape stumpnose (M&F),504.0,True,Fork length,262.0,390.3
Cape stumpnose (M&F),504.0,True,Fork length,263.0,394.5
Cape stumpnose (M&F),504.0,True,Fork length,264.0,398.8
Cape stumpnose (M&F),504.0,True,Fork length,265.0,403.1
Cape stumpnose (M&F),504.0,True,Fork length,266.0,407.5
Cape stumpnose (M&F),504.0,True,Fork length,267.0,411.9
Cape stumpnose (M&F),504.0,True,Fork length,268.0,416.3
Cape stumpnose (M&F),504.0,True,Fork length,269.0,420.7
Cape stumpnose (M&F),504.0,True,Fork length,270.0,425.2
Cape stumpnose (M&F),504.0,True,Fork length,271.0,429.7
Cape stumpnose (M&F),504.0,True,Fork length,272.0,434.3
Cape stumpnose (M&F),504.0,True,Fork length,273.0,438.8
Cape stumpnose (M&F),504.0,True,Fork length,274.0,443.4
Cape stumpnose (M&F),504.0,True,Fork length,275.0,448.0
Cape stumpnose (M&F),504.0,True,Fork length,276.0,452.7
Cape stumpnose (M&F),504.0,True,Fork length,277.0,457.4
Cape stumpnose (M&F),504.0,True,Fork length,278.0,462.1
Cape stumpnose (M&F),504.0,True,Fork length,279.0,466.9
Cape stumpnose (M&F),504.0,True,Fork length,280.0,471.7
Cape stumpnose (M&F),504.0,True,Fork length,281.0,476.5
Cape stumpnose (M&F),504.0,True,Fork length,282.0,481.3
Cape stumpnose (M&F),504.0,True,Fork length,283.0,486.2
Cape stumpnose (M&F),504.0,True,Fork length,284.0,491.1
Cape stumpnose (M&F),504.0,True,Fork length,285.0,496.1
Cape stumpnose (M&F),504.0,True,Fork length,286.0,501.1
Cape stumpnose (M&F),504.0,True,Fork length,287.0,506.1
Cape stumpnose (M&F),504.0,True,Fork length,288.0,511.1
Cape stumpnose (M&F),504.0,True,Fork length,289.0,516.2
Cape stumpnose (M&F),504.0,True,Fork length,290.0,521.3
Cape stumpnose (M&F),504.0,True,Fork length,291.0,526.4
Cape stumpnose (M&F),504.0,True,Fork length,292.0,531.6
Cape stumpnose (M&F),504.0,True,Fork length,293.0,536.8
Cape stumpnose (M&F),504.0,True,Fork length,294.0,542.1
Cape stumpnose (M&F),504.0,True,Fork length,295.0,547.3
Cape stumpnose (M&F),504.0,True,Fork length,296.0,552.6
Cape stumpnose (M&F),504.0,True,Fork length,297.0,558.0
Cape stumpnose (M&F),504.0,True,Fork length,298.0,563.4
Cape stumpnose (M&F),504.0,True,Fork length,299.0,568.8
Cape stumpnose (M&F),504.0,True,Fork length,300.0,574.2
Cape moony (M&F),503.0,True,Fork length,25.0,0.4
Cape moony (M&F),503.0,True,Fork length,26.0,0.5
Cape moony (M&F),503.0,True,Fork length,27.0,0.5
Cape moony (M&F),503.0,True,Fork length,28.0,0.6
Cape moony (M&F),503.0,True,Fork length,29.0,0.7
Cape moony (M&F),503.0,True,Fork length,30.0,0.7
Cape moony (M&F),503.0,True,Fork length,31.0,0.8
Cape moony (M&F),503.0,True,Fork length,32.0,0.9
Cape moony (M&F),503.0,True,Fork length,33.0,1.0
Cape moony (M&F),503.0,True,Fork length,34.0,1.0
Cape moony (M&F),503.0,True,Fork length,35.0,1.1
Cape moony (M&F),503.0,True,Fork length,36.0,1.2
Cape moony (M&F),503.0,True,Fork length,37.0,1.3
Cape moony (M&F),503.0,True,Fork length,38.0,1.5
Cape moony (M&F),503.0,True,Fork length,39.0,1.6
Cape moony (M&F),503.0,True,Fork length,40.0,1.7
Cape moony (M&F),503.0,True,Fork length,41.0,1.8
Cape moony (M&F),503.0,True,Fork length,42.0,2.0
Cape moony (M&F),503.0,True,Fork length,43.0,2.1
Cape moony (M&F),503.0,True,Fork length,44.0,2.3
Cape moony (M&F),503.0,True,Fork length,45.0,2.4
Cape moony (M&F),503.0,True,Fork length,46.0,2.6
Cape moony (M&F),503.0,True,Fork length,47.0,2.7
Cape moony (M&F),503.0,True,Fork length,48.0,2.9
Cape moony (M&F),503.0,True,Fork length,49.0,3.1
Cape moony (M&F),503.0,True,Fork length,50.0,3.3
Cape moony (M&F),503.0,True,Fork length,51.0,3.5
Cape moony (M&F),503.0,True,Fork length,52.0,3.7
Cape moony (M&F),503.0,True,Fork length,53.0,3.9
Cape moony (M&F),503.0,True,Fork length,54.0,4.1
Cape moony (M&F),503.0,True,Fork length,55.0,4.4
Cape moony (M&F),503.0,True,Fork length,56.0,4.6
Cape moony (M&F),503.0,True,Fork length,57.0,4.9
Cape moony (M&F),503.0,True,Fork length,58.0,5.1
Cape moony (M&F),503.0,True,Fork length,59.0,5.4
Cape moony (M&F),503.0,True,Fork length,60.0,5.6
Cape moony (M&F),503.0,True,Fork length,61.0,5.9
Cape moony (M&F),503.0,True,Fork length,62.0,6.2
Cape moony (M&F),503.0,True,Fork length,63.0,6.5
Cape moony (M&F),503.0,True,Fork length,64.0,6.8
Cape moony (M&F),503.0,True,Fork length,65.0,7.2
Cape moony (M&F),503.0,True,Fork length,66.0,7.5
Cape moony (M&F),503.0,True,Fork length,67.0,7.8
Cape moony (M&F),503.0,True,Fork length,68.0,8.2
Cape moony (M&F),503.0,True,Fork length,69.0,8.5
Cape moony (M&F),503.0,True,Fork length,70.0,8.9
Cape moony (M&F),503.0,True,Fork length,71.0,9.3
Cape moony (M&F),503.0,True,Fork length,72.0,9.7
Cape moony (M&F),503.0,True,Fork length,73.0,10.1
Cape moony (M&F),503.0,True,Fork length,74.0,10.5
Cape moony (M&F),503.0,True,Fork length,75.0,10.9
Cape moony (M&F),503.0,True,Fork length,76.0,11.4
Cape moony (M&F),503.0,True,Fork length,77.0,11.8
Cape moony (M&F),503.0,True,Fork length,78.0,12.3
Cape moony (M&F),503.0,True,Fork length,79.0,12.8
Cape moony (M&F),503.0,True,Fork length,80.0,13.3
Cape moony (M&F),503.0,True,Fork length,81.0,13.7
Cape moony (M&F),503.0,True,Fork length,82.0,14.3
Cape moony (M&F),503.0,True,Fork length,83.0,14.8
Cape moony (M&F),503.0,True,Fork length,84.0,15.3
Cape moony (M&F),503.0,True,Fork length,85.0,15.9
Cape moony (M&F),503.0,True,Fork length,86.0,16.4
Cape moony (M&F),503.0,True,Fork length,87.0,17.0
Cape moony (M&F),503.0,True,Fork length,88.0,17.6
Cape moony (M&F),503.0,True,Fork length,89.0,18.2
Cape moony (M&F),503.0,True,Fork length,90.0,18.8
Cape moony (M&F),503.0,True,Fork length,91.0,19.4
Cape moony (M&F),503.0,True,Fork length,92.0,20.1
Cape moony (M&F),503.0,True,Fork length,93.0,20.7
Cape moony (M&F),503.0,True,Fork length,94.0,21.4
Cape moony (M&F),503.0,True,Fork length,95.0,22.1
Cape moony (M&F),503.0,True,Fork length,96.0,22.8
Cape moony (M&F),503.0,True,Fork length,97.0,23.5
Cape moony (M&F),503.0,True,Fork length,98.0,24.2
Cape moony (M&F),503.0,True,Fork length,99.0,24.9
Cape moony (M&F),503.0,True,Fork length,100.0,25.7
Cape moony (M&F),503.0,True,Fork length,101.0,26.4
Cape moony (M&F),503.0,True,Fork length,102.0,27.2
Cape moony (M&F),503.0,True,Fork length,103.0,28.0
Cape moony (M&F),503.0,True,Fork length,104.0,28.8
Cape moony (M&F),503.0,True,Fork length,105.0,29.7
Cape moony (M&F),503.0,True,Fork length,106.0,30.5
Cape moony (M&F),503.0,True,Fork length,107.0,31.4
Cape moony (M&F),503.0,True,Fork length,108.0,32.3
Cape moony (M&F),503.0,True,Fork length,109.0,33.2
Cape moony (M&F),503.0,True,Fork length,110.0,34.1
Cape moony (M&F),503.0,True,Fork length,111.0,35.0
Cape moony (M&F),503.0,True,Fork length,112.0,35.9
Cape moony (M&F),503.0,True,Fork length,113.0,36.9
Cape moony (M&F),503.0,True,Fork length,114.0,37.9
Cape moony (M&F),503.0,True,Fork length,115.0,38.9
Cape moony (M&F),503.0,True,Fork length,116.0,39.9
Cape moony (M&F),503.0,True,Fork length,117.0,40.9
Cape moony (M&F),503.0,True,Fork length,118.0,41.9
Cape moony (M&F),503.0,True,Fork length,119.0,43.0
Cape moony (M&F),503.0,True,Fork length,120.0,44.1
Cape moony (M&F),503.0,True,Fork length,121.0,45.2
Cape moony (M&F),503.0,True,Fork length,122.0,46.3
Cape moony (M&F),503.0,True,Fork length,123.0,47.4
Cape moony (M&F),503.0,True,Fork length,124.0,48.6
Cape moony (M&F),503.0,True,Fork length,125.0,49.8
Cape moony (M&F),503.0,True,Fork length,126.0,51.0
Cape moony (M&F),503.0,True,Fork length,127.0,52.2
Cape moony (M&F),503.0,True,Fork length,128.0,53.4
Cape moony (M&F),503.0,True,Fork length,129.0,54.6
Cape moony (M&F),503.0,True,Fork length,130.0,55.9
Cape moony (M&F),503.0,True,Fork length,131.0,57.2
Cape moony (M&F),503.0,True,Fork length,132.0,58.5
Cape moony (M&F),503.0,True,Fork length,133.0,59.8
Cape moony (M&F),503.0,True,Fork length,134.0,61.2
Cape moony (M&F),503.0,True,Fork length,135.0,62.5
Cape moony (M&F),503.0,True,Fork length,136.0,63.9
Cape moony (M&F),503.0,True,Fork length,137.0,65.3
Cape moony (M&F),503.0,True,Fork length,138.0,66.7
Cape moony (M&F),503.0,True,Fork length,139.0,68.2
Cape moony (M&F),503.0,True,Fork length,140.0,69.6
Cape moony (M&F),503.0,True,Fork length,141.0,71.1
Cape moony (M&F),503.0,True,Fork length,142.0,72.6
Cape moony (M&F),503.0,True,Fork length,143.0,74.1
Cape moony (M&F),503.0,True,Fork length,144.0,75.7
Cape moony (M&F),503.0,True,Fork length,145.0,77.3
Cape moony (M&F),503.0,True,Fork length,146.0,78.9
Cape moony (M&F),503.0,True,Fork length,147.0,80.5
Cape moony (M&F),503.0,True,Fork length,148.0,82.1
Cape moony (M&F),503.0,True,Fork length,149.0,83.8
Cape moony (M&F),503.0,True,Fork length,150.0,85.4
Cape moony (M&F),503.0,True,Fork length,151.0,87.1
Cape moony (M&F),503.0,True,Fork length,152.0,88.9
Cape moony (M&F),503.0,True,Fork length,153.0,90.6
Cape moony (M&F),503.0,True,Fork length,154.0,92.4
Cape moony (M&F),503.0,True,Fork length,155.0,94.2
Cape moony (M&F),503.0,True,Fork length,156.0,96.0
Cape moony (M&F),503.0,True,Fork length,157.0,97.8
Cape moony (M&F),503.0,True,Fork length,158.0,99.7
Cape moony (M&F),503.0,True,Fork length,159.0,101.5
Cape moony (M&F),503.0,True,Fork length,160.0,103.4
Cape moony (M&F),503.0,True,Fork length,161.0,105.4
Cape moony (M&F),503.0,True,Fork length,162.0,107.3
Cape moony (M&F),503.0,True,Fork length,163.0,109.3
Cape moony (M&F),503.0,True,Fork length,164.0,111.3
Cape moony (M&F),503.0,True,Fork length,165.0,113.3
Cape moony (M&F),503.0,True,Fork length,166.0,115.4
Cape moony (M&F),503.0,True,Fork length,167.0,117.5
Cape moony (M&F),503.0,True,Fork length,168.0,119.5
Cape moony (M&F),503.0,True,Fork length,169.0,121.7
Cape moony (M&F),503.0,True,Fork length,170.0,123.8
Cape moony (M&F),503.0,True,Fork length,171.0,126.0
Cape moony (M&F),503.0,True,Fork length,172.0,128.2
Cape moony (M&F),503.0,True,Fork length,173.0,130.4
Cape moony (M&F),503.0,True,Fork length,174.0,132.7
Cape moony (M&F),503.0,True,Fork length,175.0,134.9
Cape moony (M&F),503.0,True,Fork length,176.0,137.2
Cape moony (M&F),503.0,True,Fork length,177.0,139.6
Cape moony (M&F),503.0,True,Fork length,178.0,141.9
Cape moony (M&F),503.0,True,Fork length,179.0,144.3
Cape moony (M&F),503.0,True,Fork length,180.0,146.7
Cape moony (M&F),503.0,True,Fork length,181.0,149.1
Cape moony (M&F),503.0,True,Fork length,182.0,151.6
Cape moony (M&F),503.0,True,Fork length,183.0,154.0
Cape moony (M&F),503.0,True,Fork length,184.0,156.6
Cape moony (M&F),503.0,True,Fork length,185.0,159.1
Cape moony (M&F),503.0,True,Fork length,186.0,161.7
Cape moony (M&F),503.0,True,Fork length,187.0,164.2
Cape moony (M&F),503.0,True,Fork length,188.0,166.9
Cape moony (M&F),503.0,True,Fork length,189.0,169.5
Cape moony (M&F),503.0,True,Fork length,190.0,172.2
Cape moony (M&F),503.0,True,Fork length,191.0,174.9
Cape moony (M&F),503.0,True,Fork length,192.0,177.6
Cape moony (M&F),503.0,True,Fork length,193.0,180.4
Cape moony (M&F),503.0,True,Fork length,194.0,183.2
Cape moony (M&F),503.0,True,Fork length,195.0,186.0
Cape moony (M&F),503.0,True,Fork length,196.0,188.8
Cape moony (M&F),503.0,True,Fork length,197.0,191.7
Cape moony (M&F),503.0,True,Fork length,198.0,194.6
Cape moony (M&F),503.0,True,Fork length,199.0,197.5
Cape moony (M&F),503.0,True,Fork length,200.0,200.5
Cape moony (M&F),503.0,True,Fork length,201.0,203.4
Cape moony (M&F),503.0,True,Fork length,202.0,206.5
Cape moony (M&F),503.0,True,Fork length,203.0,209.5
Cape moony (M&F),503.0,True,Fork length,204.0,212.6
Cape moony (M&F),503.0,True,Fork length,205.0,215.7
Cape moony (M&F),503.0,True,Fork length,206.0,218.8
Cape moony (M&F),503.0,True,Fork length,207.0,222.0
Cape moony (M&F),503.0,True,Fork length,208.0,225.2
Cape moony (M&F),503.0,True,Fork length,209.0,228.4
Cape moony (M&F),503.0,True,Fork length,210.0,231.7
Cape moony (M&F),503.0,True,Fork length,211.0,234.9
Cape moony (M&F),503.0,True,Fork length,212.0,238.3
Cape moony (M&F),503.0,True,Fork length,213.0,241.6
Cape moony (M&F),503.0,True,Fork length,214.0,245.0
Cape moony (M&F),503.0,True,Fork length,215.0,248.4
Cape moony (M&F),503.0,True,Fork length,216.0,251.8
Cape moony (M&F),503.0,True,Fork length,217.0,255.3
Cape moony (M&F),503.0,True,Fork length,218.0,258.8
Cape moony (M&F),503.0,True,Fork length,219.0,262.3
Cape moony (M&F),503.0,True,Fork length,220.0,265.9
Cape moony (M&F),503.0,True,Fork length,221.0,269.5
Cape moony (M&F),503.0,True,Fork length,222.0,273.1
Cape moony (M&F),503.0,True,Fork length,223.0,276.8
Cape moony (M&F),503.0,True,Fork length,224.0,280.5
Cape moony (M&F),503.0,True,Fork length,225.0,284.2
Cape moony (M&F),503.0,True,Fork length,226.0,288.0
Cape moony (M&F),503.0,True,Fork length,227.0,291.8
Cape moony (M&F),503.0,True,Fork length,228.0,295.6
Cape moony (M&F),503.0,True,Fork length,229.0,299.5
Cape moony (M&F),503.0,True,Fork length,230.0,303.4
Cape moony (M&F),503.0,True,Fork length,231.0,307.3
Cape moony (M&F),503.0,True,Fork length,232.0,311.3
Cape moony (M&F),503.0,True,Fork length,233.0,315.3
Cape moony (M&F),503.0,True,Fork length,234.0,319.3
Cape moony (M&F),503.0,True,Fork length,235.0,323.3
Cape moony (M&F),503.0,True,Fork length,236.0,327.4
Cape moony (M&F),503.0,True,Fork length,237.0,331.6
Cape moony (M&F),503.0,True,Fork length,238.0,335.7
Cape moony (M&F),503.0,True,Fork length,239.0,339.9
Cape moony (M&F),503.0,True,Fork length,240.0,344.2
Cape moony (M&F),503.0,True,Fork length,241.0,348.4
Cape moony (M&F),503.0,True,Fork length,242.0,352.7
Cape moony (M&F),503.0,True,Fork length,243.0,357.1
Cape moony (M&F),503.0,True,Fork length,244.0,361.5
Cape moony (M&F),503.0,True,Fork length,245.0,365.9
Cape moony (M&F),503.0,True,Fork length,246.0,370.3
Cape moony (M&F),503.0,True,Fork length,247.0,374.8
Cape moony (M&F),503.0,True,Fork length,248.0,379.3
Cape moony (M&F),503.0,True,Fork length,249.0,383.9
Cape moony (M&F),503.0,True,Fork length,250.0,388.4
Cape moony (M&F),503.0,True,Fork length,251.0,393.1
Cape moony (M&F),503.0,True,Fork length,252.0,397.7
Cape moony (M&F),503.0,True,Fork length,253.0,402.4
Cape moony (M&F),503.0,True,Fork length,254.0,407.2
Cape moony (M&F),503.0,True,Fork length,255.0,411.9
Cape moony (M&F),503.0,True,Fork length,256.0,416.7
Cape moony (M&F),503.0,True,Fork length,257.0,421.6
Cape moony (M&F),503.0,True,Fork length,258.0,426.5
Cape moony (M&F),503.0,True,Fork length,259.0,431.4
Cape moony (M&F),503.0,True,Fork length,260.0,436.3
Cape moony (M&F),503.0,True,Fork length,261.0,441.3
Cape moony (M&F),503.0,True,Fork length,262.0,446.4
Cape moony (M&F),503.0,True,Fork length,263.0,451.4
Cape moony (M&F),503.0,True,Fork length,264.0,456.5
Cape moony (M&F),503.0,True,Fork length,265.0,461.7
Cape moony (M&F),503.0,True,Fork length,266.0,466.9
Cape moony (M&F),503.0,True,Fork length,267.0,472.1
Cape moony (M&F),503.0,True,Fork length,268.0,477.4
Cape moony (M&F),503.0,True,Fork length,269.0,482.7
Cape moony (M&F),503.0,True,Fork length,270.0,488.0
Cape moony (M&F),503.0,True,Fork length,271.0,493.4
Cape moony (M&F),503.0,True,Fork length,272.0,498.8
Cape moony (M&F),503.0,True,Fork length,273.0,504.2
Cape moony (M&F),503.0,True,Fork length,274.0,509.7
Cape moony (M&F),503.0,True,Fork length,275.0,515.3
Cape moony (M&F),503.0,True,Fork length,276.0,520.9
Cape moony (M&F),503.0,True,Fork length,277.0,526.5
Cape moony (M&F),503.0,True,Fork length,278.0,532.1
Cape moony (M&F),503.0,True,Fork length,279.0,537.8
Cape moony (M&F),503.0,True,Fork length,280.0,543.6
Cape moony (M&F),503.0,True,Fork length,281.0,549.3
Cape moony (M&F),503.0,True,Fork length,282.0,555.1
Cape moony (M&F),503.0,True,Fork length,283.0,561.0
Cape moony (M&F),503.0,True,Fork length,284.0,566.9
Cape moony (M&F),503.0,True,Fork length,285.0,572.8
Cape moony (M&F),503.0,True,Fork length,286.0,578.8
Cape moony (M&F),503.0,True,Fork length,287.0,584.8
Cape moony (M&F),503.0,True,Fork length,288.0,590.9
Cape moony (M&F),503.0,True,Fork length,289.0,597.0
Cape moony (M&F),503.0,True,Fork length,290.0,603.1
Cape moony (M&F),503.0,True,Fork length,291.0,609.3
Cape moony (M&F),503.0,True,Fork length,292.0,615.6
Cape moony (M&F),503.0,True,Fork length,293.0,621.8
Cape moony (M&F),503.0,True,Fork length,294.0,628.1
Cape moony (M&F),503.0,True,Fork length,295.0,634.5
Cape moony (M&F),503.0,True,Fork length,296.0,640.9
Cape moony (M&F),503.0,True,Fork length,297.0,647.3
Cape moony (M&F),503.0,True,Fork length,298.0,653.8
Cape moony (M&F),503.0,True,Fork length,299.0,660.3
Cape moony (M&F),503.0,True,Fork length,300.0,666.9
Carpenter (M&F),505.0,True,Fork length,25.0,0.3
Carpenter (M&F),505.0,True,Fork length,26.0,0.4
Carpenter (M&F),505.0,True,Fork length,27.0,0.4
Carpenter (M&F),505.0,True,Fork length,28.0,0.5
Carpenter (M&F),505.0,True,Fork length,29.0,0.6
Carpenter (M&F),505.0,True,Fork length,30.0,0.6
Carpenter (M&F),505.0,True,Fork length,31.0,0.7
Carpenter (M&F),505.0,True,Fork length,32.0,0.8
Carpenter (M&F),505.0,True,Fork length,33.0,0.8
Carpenter (M&F),505.0,True,Fork length,34.0,0.9
Carpenter (M&F),505.0,True,Fork length,35.0,1.0
Carpenter (M&F),505.0,True,Fork length,36.0,1.1
Carpenter (M&F),505.0,True,Fork length,37.0,1.2
Carpenter (M&F),505.0,True,Fork length,38.0,1.3
Carpenter (M&F),505.0,True,Fork length,39.0,1.4
Carpenter (M&F),505.0,True,Fork length,40.0,1.5
Carpenter (M&F),505.0,True,Fork length,41.0,1.7
Carpenter (M&F),505.0,True,Fork length,42.0,1.8
Carpenter (M&F),505.0,True,Fork length,43.0,1.9
Carpenter (M&F),505.0,True,Fork length,44.0,2.1
Carpenter (M&F),505.0,True,Fork length,45.0,2.2
Carpenter (M&F),505.0,True,Fork length,46.0,2.4
Carpenter (M&F),505.0,True,Fork length,47.0,2.6
Carpenter (M&F),505.0,True,Fork length,48.0,2.7
Carpenter (M&F),505.0,True,Fork length,49.0,2.9
Carpenter (M&F),505.0,True,Fork length,50.0,3.1
Carpenter (M&F),505.0,True,Fork length,51.0,3.3
Carpenter (M&F),505.0,True,Fork length,52.0,3.5
Carpenter (M&F),505.0,True,Fork length,53.0,3.8
Carpenter (M&F),505.0,True,Fork length,54.0,4.0
Carpenter (M&F),505.0,True,Fork length,55.0,4.2
Carpenter (M&F),505.0,True,Fork length,56.0,4.5
Carpenter (M&F),505.0,True,Fork length,57.0,4.7
Carpenter (M&F),505.0,True,Fork length,58.0,5.0
Carpenter (M&F),505.0,True,Fork length,59.0,5.3
Carpenter (M&F),505.0,True,Fork length,60.0,5.6
Carpenter (M&F),505.0,True,Fork length,61.0,5.9
Carpenter (M&F),505.0,True,Fork length,62.0,6.2
Carpenter (M&F),505.0,True,Fork length,63.0,6.5
Carpenter (M&F),505.0,True,Fork length,64.0,6.8
Carpenter (M&F),505.0,True,Fork length,65.0,7.2
Carpenter (M&F),505.0,True,Fork length,66.0,7.6
Carpenter (M&F),505.0,True,Fork length,67.0,7.9
